att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,class
3.997876,-0.42929,0.533107,1.463728,5.744866,0.95123,0.818294,-0.185216,0.64466,1.051802,-1.522547,-0.49989,-0.287828,2.094065,0.41805,4.614684,5.916915,4.223039,0.303336,3.379426,1.828548,1
5.877368,3.251142,4.312365,4.037324,2.904325,0.205269,-0.96737,0.275806,1.154748,-1.13694,-1.248906,-1.959077,0.620975,-1.01284,1.005767,-0.214402,-0.497177,3.463414,2.43253,3.094022,4.711244,0
4.312529,2.434943,3.770378,1.159855,2.020867,0.752459,0.200229,1.216754,0.723566,1.379144,-0.114919,1.721091,0.876641,0.33227,0.455833,-0.519745,1.850101,2.0362,1.260523,3.911673,4.589698,0
5.669422,3.852094,3.307796,2.212023,3.967504,0.206312,0.387651,-0.338177,-0.574109,0.16801,2.445789,0.373695,1.047907,3.009657,0.965772,0.878456,1.404705,2.050428,1.142855,2.763358,5.624387,0
0.714936,0.597302,0.499593,-1.77751,1.403881,-0.501923,0.964656,-0.070404,1.298096,3.248471,3.80453,3.221318,4.179516,5.95506,3.862864,4.085517,2.552174,1.633041,2.168236,1.319023,-0.644632,1
5.238172,2.834467,1.582996,-0.026221,4.281523,0.596371,-0.497879,0.349158,-0.562358,0.39975,-0.43203,2.24402,-0.211614,0.969792,1.420974,1.907313,4.276223,4.159016,-0.521678,2.491775,4.789613,2
2.317847,1.744851,1.769445,-0.436801,3.318689,-0.273012,0.464087,0.802173,0.079396,0.255539,-0.275374,1.727771,1.989518,4.209084,1.646123,3.433365,3.129937,4.420714,-0.491265,4.206058,1.882624,1
2.685791,1.717661,-0.029707,-1.338739,5.176863,0.111513,1.771058,0.166692,-0.683748,-1.684426,0.559837,-1.115666,1.037675,2.289134,4.744808,4.717354,5.954852,5.123221,-0.045881,2.324041,4.077956,1
2.547896,2.637832,-0.491386,-1.039318,4.453254,-1.144664,-0.278226,-0.241005,-0.383915,1.939502,-0.811368,0.390306,0.572179,4.095135,4.396177,3.947289,4.33896,5.986588,-0.770122,2.092141,2.413173,1
1.633486,-0.019664,-0.685699,1.861868,3.218257,1.142253,0.91099,-0.864035,-0.126292,1.420998,0.945706,3.205486,1.68055,4.685495,3.67351,5.256154,3.753066,2.100583,-0.089174,0.598456,1.027652,1
-0.199252,1.25543,1.202807,-1.483088,1.090133,-1.13912,-0.721699,0.548903,-0.631277,-0.529907,1.291016,2.110267,2.16828,5.97063,3.913391,4.327038,3.269741,3.188264,1.111132,0.005625,0.44868,1
5.759545,4.640083,4.320213,1.258971,2.475857,0.039047,-1.512354,0.405638,-1.31155,-0.21178,0.072784,0.404618,0.178814,0.310272,0.817727,-0.342686,1.690199,1.300164,2.082837,2.991461,2.509429,0
4.794416,4.272786,1.974102,2.560265,3.026564,-0.527102,-0.366078,0.995454,-0.043066,-0.430837,0.282829,0.145491,-0.74352,0.752471,0.128203,1.623969,0.654609,3.69136,3.695496,4.286814,3.248838,0
4.157463,2.01145,1.581155,1.432737,4.608356,0.967158,2.118602,-1.599791,-0.762783,-1.74719,0.511674,-1.358535,1.073364,0.419855,1.911351,2.603503,3.340179,2.831218,2.900302,2.729165,3.40251,2
1.285968,0.179221,-0.377213,0.0151,5.229234,1.343727,-1.452912,-1.238494,-1.958149,0.669797,1.318364,-0.487592,2.294827,1.528205,2.481035,5.574136,5.570194,6.990881,0.532716,5.169335,1.884463,1
-0.448173,0.085554,-0.454583,0.356217,2.607839,-1.0073,1.086454,-0.227478,-1.023742,1.855147,0.003367,4.052514,2.46044,2.709018,3.774528,4.313025,6.091308,2.86855,-0.521926,3.276254,3.385963,1
4.324845,3.035013,1.897491,1.001518,3.636599,0.401414,1.126612,-1.68786,1.620509,0.043292,1.31447,0.024893,0.637899,0.873538,0.995857,1.143453,4.720671,3.186679,1.097745,3.35812,1.029928,2
0.84267,0.51851,-0.256886,0.309779,4.250119,2.160732,0.52342,-0.175305,1.479618,-1.13352,-1.206508,0.454769,-0.23059,2.133763,3.92298,3.768603,4.506133,6.232016,1.511691,4.40256,2.26341,2
5.939651,3.15067,1.343668,2.312001,2.956111,1.521737,1.528088,-2.763826,-0.969742,-0.703427,-1.056241,-0.502831,-1.090485,0.706201,0.121702,1.092489,2.697858,1.330183,2.046619,5.265533,4.871082,2
5.755936,5.405892,1.677139,1.804502,2.113529,1.08718,0.078022,-1.236835,0.045149,0.265801,0.313605,-0.299581,3.460564,0.591593,0.720321,0.831562,2.320467,1.509959,0.533686,3.003717,3.224289,0
3.684157,2.974954,0.738543,0.479853,5.049035,-0.09025,-0.457287,1.118453,1.404762,0.073266,0.770007,0.132058,-0.14991,1.489406,1.128102,2.731069,2.433233,3.540877,0.746012,2.248164,4.477634,2
4.571707,2.377286,1.327551,0.282181,3.490327,0.475684,-0.573931,-0.607427,0.071782,0.808817,0.247122,-1.132265,-1.897591,-0.361022,0.657263,-0.773758,3.003508,2.868465,1.328677,2.805457,4.46474,2
1.487536,0.888644,2.249087,0.893324,2.0074,-0.431185,0.004525,-0.246585,1.204188,1.900164,3.109759,0.953304,1.266483,4.848852,2.592791,2.279962,0.018235,4.278548,0.759445,2.066504,1.82586,0
3.777757,2.636154,1.293894,2.842236,4.133957,-0.085292,0.427701,0.007667,0.887105,-1.074879,1.290443,0.769581,2.055289,0.256345,0.282679,2.843923,0.925596,2.865543,0.356624,4.853211,4.788514,0
5.832659,3.831788,3.879857,3.820515,4.338287,0.667282,-1.705767,-0.329287,-1.10471,-0.992737,-0.912261,-0.053189,0.363318,0.819012,0.061558,2.090016,1.399286,2.09141,2.543117,2.775011,5.276067,2
3.307036,1.71813,1.730157,2.241075,3.843712,0.083793,-0.289781,0.93491,-0.373874,-1.301924,-0.29147,0.087579,0.806493,2.088654,4.383597,3.53672,4.028939,5.034182,-0.801189,3.675961,3.973151,2
2.269109,1.970994,-1.762293,0.06172,4.839162,2.206647,1.319778,0.364851,1.212196,0.37604,-0.68177,1.956509,3.223516,1.758846,2.93692,2.616072,5.235917,6.386423,-0.231577,4.121312,2.741875,1
1.606035,1.163438,0.513184,-1.001522,4.335411,1.041857,1.615619,0.10543,0.66903,0.932999,1.546863,2.77622,4.012892,4.780591,4.285251,3.757369,3.856296,4.398269,0.909998,1.475177,2.475123,1
-0.21544,0.433494,0.894288,-0.333527,2.580445,1.599062,-1.284032,0.977851,0.4036,1.864153,2.122869,3.114687,1.924846,4.716709,5.627405,1.702587,3.81648,2.675093,0.642257,0.822806,0.548317,1
2.640772,0.006781,-0.600781,-0.032488,1.900093,0.588979,0.451044,0.508453,-0.497857,1.902734,1.90418,3.158821,5.049231,6.382596,2.780241,2.946206,2.420391,1.560693,2.080045,0.64099,1.790274,0
3.866181,1.744417,1.109967,0.880394,4.305451,1.485133,-0.410735,-0.596607,-0.648585,-1.215602,0.593081,-1.450097,0.535751,0.895385,2.141111,4.115049,2.686819,4.631431,0.500799,4.682725,5.819251,2
6.196141,5.207413,4.262781,2.126023,2.466429,2.985276,0.554996,-2.421615,0.620305,0.945776,0.287786,0.003933,0.072576,-0.904733,0.838936,-0.722144,1.001715,-0.198694,2.93844,3.926778,5.149286,2
3.396526,3.261383,3.764341,3.195396,4.596053,0.489794,1.658251,-1.569169,0.108395,0.117676,-0.639664,1.392094,-0.519055,0.488855,2.527643,1.305912,2.710831,2.976,1.747899,2.707499,3.666107,2
2.215332,2.14966,-0.071275,1.798688,3.294953,0.507256,-0.687619,0.331145,0.074385,2.235892,1.908633,3.862929,1.60564,3.289061,3.126416,3.185492,2.631536,2.594308,0.058659,3.452858,3.16825,0
4.473058,7.89945,3.262971,3.313389,2.564757,0.496374,-2.625997,-0.095248,-0.06594,0.939319,-1.3564,1.265042,1.086279,2.066112,2.001056,0.784739,0.896729,1.368696,2.238157,3.246243,5.51495,0
3.003209,-0.989061,-0.753943,-1.986848,4.188945,-0.251286,-1.004964,0.436636,1.127435,1.875782,1.852091,0.760691,2.886096,3.958798,3.324186,2.863426,3.495752,2.660521,0.624114,1.473584,1.880599,1
1.479282,-0.088969,0.215457,-1.510385,4.241999,0.296583,1.041161,0.780543,-0.041272,1.056712,0.556979,2.680129,0.347506,3.497375,2.331159,5.606505,3.071852,5.29374,0.092736,3.791541,1.95966,1
4.699052,5.026137,5.32113,3.39146,4.489332,-0.392428,-0.99863,-0.284584,-0.242973,-0.454104,1.005831,-2.355521,-1.003028,1.357608,1.294635,-0.527551,1.26628,3.1838,3.074228,2.904158,4.169376,2
1.746954,1.680049,1.333809,-1.525395,5.400882,-1.326303,-1.161095,-0.355337,0.854363,-0.149228,-0.452332,0.453225,2.181522,0.846482,1.654443,3.897035,5.88093,5.153676,-0.194319,4.596719,4.076375,1
5.879639,5.596355,3.278852,2.125859,4.02209,-0.155868,-0.418174,-0.971831,-0.290129,-1.476523,-0.063443,1.383473,-0.679341,0.455249,1.157067,1.392996,2.266873,3.300791,2.671498,4.625097,3.102798,2
4.684667,4.092181,4.312331,1.367348,2.688185,0.068496,-0.481743,-0.353629,0.236816,0.159267,1.365115,0.765896,0.533362,1.394091,-0.276501,-0.516825,1.90663,2.887841,1.043162,4.134266,5.651083,2
3.598943,1.973899,1.879017,2.046206,5.433342,-1.990425,0.064794,1.525613,-0.673863,-0.851621,3.032973,-0.363073,1.657602,1.440116,1.929072,3.646917,4.057139,5.45833,0.735785,4.679047,3.755194,2
0.022863,-0.189005,0.310641,0.478429,4.041144,0.263326,1.855542,0.501286,1.421352,0.67379,1.871968,2.78962,4.402295,5.071399,4.484893,3.940807,4.471477,4.408068,-0.18919,0.280674,2.54263,1
0.806537,0.274298,0.332428,-0.049577,1.99322,-0.229826,-0.18102,-1.43894,0.614018,1.622444,0.330275,1.202543,5.517424,4.286779,4.737985,2.764808,2.097826,3.823879,0.107825,2.256639,0.153144,1
1.088361,0.43584,1.101323,-1.011094,2.039635,0.386589,0.008329,-0.638434,0.261831,-0.094869,3.562346,1.407925,4.413171,5.559238,4.871032,5.307189,3.562534,2.110191,1.18329,1.593602,-1.071354,1
2.785243,0.823805,-0.603205,-1.041769,4.908221,0.765888,0.592742,-1.059444,-1.417795,-0.46321,-0.20753,0.460081,2.576976,3.964439,1.636251,4.089856,5.62414,4.893277,-0.812953,3.43795,2.239681,1
3.921658,3.115424,2.835011,2.903338,2.374855,-1.420659,0.880685,1.146899,0.626794,0.344157,2.146679,0.698964,2.089225,0.676438,0.484771,0.578906,2.198991,1.957675,2.179296,1.76984,2.625039,0
2.603162,2.091879,-0.068213,-1.581135,5.603369,0.54368,0.543601,-0.97971,-0.252797,-1.53387,-0.255757,0.703765,0.989491,3.947992,2.932847,4.161519,6.708316,4.614912,1.475937,3.35873,2.80743,1
3.495222,0.917574,2.242391,1.539371,5.387788,-1.399417,1.165397,-0.31407,-1.543196,-1.28987,-0.484226,0.648472,1.095314,-0.259761,1.942262,2.871434,4.26043,4.870347,-0.743486,4.849397,3.717098,2
7.196064,3.880793,3.792631,3.452085,4.549136,0.886382,0.238358,0.565991,-0.025325,-0.435714,-0.517036,0.085612,1.210898,0.932243,0.856534,1.410457,2.089063,4.100157,1.449687,2.870964,4.308994,2
2.76781,0.744078,0.650409,1.887875,4.507435,1.390093,1.154341,-0.838971,-0.166566,-0.444111,-0.822883,-2.090168,1.342938,1.151601,3.067116,3.382092,7.072298,6.031804,-0.353125,3.679516,1.009468,1
3.321152,1.874359,1.228806,1.100026,7.003582,0.792365,0.570423,0.10516,0.161147,-1.007319,0.03843,-1.125285,0.620432,-0.154628,1.51148,1.974995,4.432473,5.774605,-0.027626,3.501975,3.766644,2
3.603233,3.132975,1.005888,-1.007286,3.76799,-0.183854,-1.708317,-0.369792,-0.174419,2.054432,2.62846,4.295622,3.872776,5.13841,4.777117,6.367664,4.731529,4.117042,0.002744,1.319127,0.020614,1
4.921163,3.004537,2.519128,2.777333,2.252793,1.287389,0.72614,1.445506,0.301866,0.158955,-0.332749,1.785938,0.996993,0.412384,-0.813139,0.333314,-0.312152,0.814329,3.195289,5.064072,6.313278,2
5.473546,1.825018,1.688038,-0.101947,4.010492,-0.327928,0.232846,0.569628,-0.99095,-1.67741,0.474454,-1.252773,-0.350532,0.623457,1.025642,2.794855,0.45451,3.896827,1.294014,4.108216,1.850731,2
0.58331,-0.004494,-0.065302,-0.645821,2.978307,-1.359708,0.238408,0.592219,1.491196,-0.445437,-1.002877,-1.10752,0.347691,3.131369,3.912761,2.885277,4.157719,4.809955,0.22087,2.402792,2.938597,1
2.06064,1.44433,-0.833612,1.180138,5.199983,0.000815,0.118193,-0.265168,-1.202048,2.097753,-0.109683,-1.320983,2.030761,3.447652,4.750045,1.925039,4.72173,6.390884,0.171737,2.218124,3.216401,2
2.040713,3.934301,1.018061,0.897648,0.28918,1.119607,0.740264,-0.728844,1.764501,1.388227,0.524635,4.043943,3.590526,3.525042,3.109695,2.312702,3.507066,3.139852,2.323506,1.461258,1.294577,0
7.485007,4.382521,5.681388,3.541221,4.123975,1.685736,-0.669292,0.842326,-1.013871,0.678164,0.047441,-1.357023,-2.298365,-0.705401,-0.65044,-0.176178,0.863888,2.3984,1.258748,3.348982,6.479417,0
1.340268,0.147295,-0.322389,-0.374985,3.185866,1.370784,-0.479198,1.930125,1.582177,2.433826,2.987394,0.735016,4.075873,4.651527,3.412929,4.828644,3.422388,3.463459,-1.009901,0.998871,-0.500682,1
3.473809,1.373501,2.52791,1.556416,6.004126,0.268372,-1.625004,-2.482031,0.504906,2.124152,-0.049465,-1.178075,0.85843,0.872315,-0.11327,2.512629,1.418368,4.993555,1.343956,5.386222,5.310325,2
0.493832,-0.695268,-0.76862,1.211798,4.557798,-0.374884,0.81061,-1.185241,-0.415334,-0.373524,-0.518695,0.84843,3.114769,2.580087,3.610497,3.882015,2.73407,5.0477,-0.477571,0.613241,1.629386,1
-0.10772,0.822529,0.821881,0.077068,1.458316,-0.584927,-2.183576,-1.165395,2.83089,1.677282,1.134892,2.630912,4.793532,5.625939,3.136563,2.991284,1.22735,1.445187,0.526327,0.405296,1.412462,0
1.686652,0.321587,1.270383,-0.59669,2.691076,0.479802,0.817923,-0.821861,-2.013987,1.61704,-0.318389,-1.226297,3.325955,1.992675,4.828129,2.212026,2.467353,3.350066,0.040573,3.886144,1.71284,1
1.485569,0.448619,0.890338,0.106438,3.761749,-0.838777,1.682023,-0.443778,-1.381341,1.199399,-0.377187,1.15296,2.756945,4.722283,4.930696,3.872438,4.187741,4.217012,0.100803,1.558557,3.724889,1
4.96481,4.106912,3.131247,2.805171,3.19198,1.114326,-0.158828,-0.609158,2.423001,0.437972,1.56132,-0.663586,1.265435,-0.652357,-0.979001,0.448237,0.856187,3.395945,1.667132,4.569543,6.029671,2
2.127413,2.536274,0.77785,-0.263545,1.686897,0.487258,0.531374,-1.787613,1.236758,2.01256,2.069392,2.556914,3.995817,4.345196,4.135922,1.328603,4.1516,2.841067,1.024513,3.0315,-0.36254,0
2.674664,5.30986,3.401895,1.054131,2.871511,0.630011,1.214966,-0.139907,0.607735,-0.581609,2.012573,2.339748,0.347927,3.454234,3.088788,-1.379289,1.15978,3.231218,-0.027309,1.279035,2.88719,0
0.061371,0.727074,1.289943,0.044302,1.235754,0.656606,0.257054,2.296568,0.354644,3.432848,1.617379,3.868108,4.34947,6.580836,4.484816,3.50827,3.553342,2.875808,0.501772,1.010797,-1.368799,1
1.90646,-0.043316,-0.935298,-1.169909,3.557054,1.771489,-0.440429,-0.720858,1.218391,0.32343,-0.792905,1.070006,1.793357,2.249798,3.437545,2.922251,3.751111,3.782148,0.655768,1.476362,1.236504,1
0.445728,-0.63608,-0.629455,-1.538194,1.415215,-0.284185,-0.409336,0.906927,-0.593535,2.510139,2.4244,3.512987,3.386897,5.558295,5.560187,3.951148,3.156503,2.529033,0.026048,1.327148,1.383215,1
5.263824,5.475236,5.678541,2.671749,1.820226,-0.049222,-0.129118,0.314684,-1.136768,-0.677086,2.026093,0.420601,0.987183,0.399177,1.635578,-0.52411,0.464701,2.787771,0.987927,1.851241,2.730457,0
0.306159,-2.18932,-0.046646,1.824309,-0.597291,0.639834,-1.431196,0.222877,2.304786,1.65076,2.139301,2.946973,5.728318,5.201803,5.069692,1.949134,3.784333,2.509486,0.066896,-0.096334,0.035178,1
-0.651143,0.002597,-0.205418,-0.21995,0.445461,1.702751,-0.857004,0.622596,1.110131,2.042662,3.553738,2.217206,3.831344,4.261455,5.156451,4.538942,1.508088,0.995999,-0.719453,-1.225254,0.627247,0
4.545974,4.489156,4.222371,1.480506,5.755593,2.276552,-0.24664,-0.790577,1.760976,0.110428,-0.663644,0.938107,0.292929,1.36345,-1.303441,-0.085673,-0.106321,1.36071,2.17046,4.37997,4.736931,2
3.854037,2.603833,2.032972,0.259772,3.049254,1.232581,-0.545945,0.013877,1.7965,1.571066,-0.548454,1.338272,1.579479,2.766207,2.149858,2.956829,3.331813,6.110955,0.855892,2.718753,1.93291,2
2.2716,2.087188,1.616341,1.787321,2.423212,0.43001,-1.517175,0.150566,0.112806,2.083455,1.740262,2.497031,4.142884,2.902217,0.202629,3.759536,3.690776,1.685071,-0.035786,1.53862,2.312052,0
-0.053045,1.868634,-0.083223,-1.831528,1.100226,-0.124552,-0.256009,-0.578474,-0.288272,2.084056,2.262938,1.55644,4.135731,6.158522,4.010387,5.427793,5.073035,0.946845,1.097227,0.128148,1.484385,1
4.167285,2.953402,1.959053,2.138755,3.741422,-1.459309,-0.354531,0.109934,-1.017512,-1.224402,-0.302926,0.247638,-0.368631,0.401576,0.794455,3.272676,1.031067,4.586928,2.004138,2.620417,3.049281,2
0.781047,-0.164513,0.70853,-0.447883,1.935583,1.107841,1.0688,0.003233,0.863641,1.736955,2.443948,4.665239,6.125585,4.46567,4.628847,4.274811,2.272674,3.126425,-0.413786,-1.096318,0.072215,0
2.401887,3.106078,2.504136,-0.908253,3.376043,1.184327,0.419235,-0.032182,-0.441085,-1.163835,1.300746,3.929744,2.486337,2.530758,1.894932,1.986961,1.167114,1.170757,1.156157,2.039507,3.207851,0
0.322494,0.050379,-0.203035,1.32623,2.837999,-0.083896,-0.420128,-1.486325,-0.487196,1.566639,3.631218,5.000037,4.179919,5.275691,5.993158,6.170718,2.150538,1.50107,-0.499203,-0.051364,1.604942,1
3.190055,3.696683,2.268027,0.938472,5.343843,0.244895,-0.955645,2.828757,-0.589514,-0.728204,2.342233,-0.859452,0.167923,1.22138,1.877468,1.755086,3.390584,3.841784,2.515294,3.899798,4.383145,2
2.478003,4.120938,3.953086,0.187992,1.626252,1.767267,-0.370284,-0.277484,0.125621,-0.62907,1.734692,1.106369,2.55855,1.166427,1.197451,1.62994,1.955199,2.384502,1.261007,1.376794,3.410778,0
4.503546,2.740887,5.020034,2.808707,3.443214,-0.810493,-0.367698,0.788745,0.434616,0.085244,-1.292845,0.277549,0.826323,0.656674,-1.082928,0.309102,-0.376223,1.208486,2.195043,4.139043,4.642391,0
-0.463088,0.355731,-0.482646,0.413326,5.039781,-0.687764,0.759765,-0.740941,-1.112567,-0.772401,1.777378,1.243582,1.838258,3.401043,3.929258,4.263897,4.452767,4.226384,0.520562,2.985088,2.786924,1
1.704325,-0.65247,-0.853685,-0.173871,1.628925,0.459051,-0.399495,-1.247267,-0.207581,1.408761,2.113348,3.910264,4.971498,3.202248,4.931033,1.953426,2.236255,2.095129,1.172324,-0.856764,-1.346781,0
2.152373,0.65011,1.531305,1.677133,2.119208,1.834677,-0.051332,-1.068644,2.363884,1.231207,0.806732,2.838146,3.157525,2.983176,2.852282,2.927378,1.920914,1.726418,-0.173992,1.29315,0.619436,0
4.833126,1.943076,3.199522,2.212101,4.785095,0.448801,-1.042469,-0.382685,-0.974853,-0.714153,-1.237653,0.095965,0.596036,0.315327,0.863922,1.86436,4.021361,6.896197,0.247422,4.113426,3.56658,2
1.178651,2.963105,-0.774238,0.317121,3.955935,1.074355,-0.363737,-0.853067,0.708376,0.238676,-1.229788,0.88799,2.015626,2.419751,3.53555,3.500253,3.521709,5.763946,2.690173,3.009912,2.264215,1
1.14418,0.308762,-0.441486,2.058112,2.361084,-1.488877,1.148949,1.397802,1.423666,-1.162658,1.464865,2.62896,3.235502,5.341357,4.748791,4.401342,4.271548,2.599219,-0.346048,1.7015,1.516693,1
1.520874,0.887004,0.6391,-0.387235,5.086117,1.247448,-0.774111,-1.029015,0.82444,0.178913,-1.751039,0.694066,2.666705,0.55337,3.404867,4.259447,4.790409,4.548903,0.567973,4.822365,2.90675,2
6.526654,4.900414,1.847672,2.073582,4.689449,1.379197,0.263491,0.788685,0.986965,1.814978,-0.639693,-0.558631,0.268277,-0.745739,0.529848,1.681812,2.096534,2.826972,2.487759,6.000649,6.436807,2
5.378464,4.706565,4.713439,4.643436,3.880017,-0.648768,-0.028053,-0.142752,0.19186,-0.154379,1.119742,0.479103,0.19592,-0.386292,0.081472,0.553707,1.298132,1.565419,3.396673,5.175619,4.047434,0
5.516448,4.574725,3.399481,0.933245,4.285293,-0.097423,-0.362147,-0.241662,-0.431076,-0.143976,-0.627737,-0.280815,1.882121,0.220056,-0.681303,0.923172,3.283593,1.151119,2.00279,4.693619,5.665461,2
1.125209,1.609972,2.386871,2.070347,4.21504,0.490032,-0.696565,-0.389161,1.498529,0.715567,1.015838,1.027898,2.462283,4.379695,2.796124,3.954503,4.525982,6.430682,1.753899,1.610213,-0.455863,1
5.582804,4.12138,1.708723,1.736102,4.612992,-0.355116,-0.534108,0.313503,-0.182847,1.201746,0.468866,2.309977,0.223477,2.723503,1.456637,2.149356,2.055187,1.862012,1.224007,4.547777,3.292414,0
1.035271,-0.806373,-0.758139,0.167296,2.663879,-0.223528,-1.875657,0.364545,-0.4962,2.131517,1.779445,0.335936,4.420317,4.187844,3.567273,5.415381,3.147427,3.450658,1.421358,1.909801,2.30713,1
4.357483,3.917698,2.506334,2.357647,6.231189,-0.640981,-0.94482,0.261353,0.492857,-0.314846,0.305853,0.687509,-0.01175,1.531817,2.161528,1.526684,0.221964,3.855722,1.042919,4.537337,4.729542,2
2.726044,3.58086,4.154755,1.116761,1.942896,0.489381,0.568296,0.880924,1.926045,0.367806,1.833128,2.660894,0.838016,2.037801,1.478133,0.930915,2.092688,1.721486,1.537227,1.70914,3.755099,0
-0.709143,-0.827064,1.394244,-1.435318,2.02113,-0.21577,-0.391595,-0.027364,1.704122,1.773774,2.572168,5.646107,3.64627,4.528896,5.547099,2.637874,2.315246,2.214622,-0.389493,-0.887297,-0.702123,1
4.13812,2.581391,1.015867,-0.415914,4.441427,0.923447,1.039104,0.647327,-0.175,0.07193,1.357266,1.368054,-0.548838,0.985076,0.868772,2.096535,2.678818,4.186343,3.39184,3.861225,1.526001,2
0.202701,0.97336,0.912784,1.29715,7.189188,-0.432712,-0.628375,-0.051957,0.052042,1.330713,1.505845,0.988998,2.044117,1.817691,3.422806,2.052099,4.96653,5.105721,0.048292,4.856676,4.068539,2
1.427414,2.534969,1.61288,2.042675,2.55073,2.241087,0.285605,0.84372,-0.21835,0.879371,1.278083,2.751389,2.359041,3.508115,3.885463,3.409696,2.679453,1.305316,1.838489,1.296908,1.841979,0
1.586392,0.18336,-2.038077,0.353176,0.641665,-1.453457,-1.970521,-0.244628,-0.6169,-0.01502,2.543925,4.24453,5.137027,3.974035,2.637397,4.782158,2.815406,3.225715,0.406026,1.453602,3.278115,1
1.584373,0.207396,-1.003238,1.795866,1.619544,-0.139574,0.744591,-0.174919,0.377688,1.041371,3.151189,2.082262,3.454016,3.590975,4.082751,4.939307,2.652792,2.374457,-0.657841,1.14092,2.141937,1
-1.194799,-1.299701,0.765267,-1.562135,0.514874,-0.674008,-1.823564,0.603248,0.749459,0.511001,3.426065,5.385768,5.472698,5.424565,5.544923,4.525521,1.680396,1.110636,1.831746,-0.025106,-0.909601,0
